Paper_paperId,Paper_year,Paper_originalTitle,Author_normalizedName,Journal_normalizedName,Author_authorId,isQueryPaper
2084018615,2011,"Conference Report of the 6th International Conference on Webometrics, Informetrics and Scientometrics and 11th COLLNET Meeting, 19th – 22nd October 2010. University of Mysore, Mysore",[a y asundi],[collnet journal of scientometrics and information management],[2052549733],true
2060017349,1988,The growth of scholarship: An online bibliometric comparison of dissertations in the sciences and humanities,[judith b wood],[scientometrics],[2135947758],true
1806648786,2003,"Large firms and the science-technology interface: Patents, patent citations, and scientific output of multinational corporations in thin films","[sujit bhattacharya, martin meyer]",[scientometrics],"[2425012385, 2469233451]",true
2559351005,2016,Citation Analysis of Science,[deepjyoti kalita],[collnet journal of scientometrics and information management],[2883453769],true
1880086759,2001,A relationship between technology indicators and stock market performance,[patrick thomas],[scientometrics],[2477556968],true
1750239921,2001,The Universe of Meanings,"[vassily v nalimov, jeanna drogalinanalimov, konstantin zuyev]",[scientometrics],"[2791222608, 2505887728, 2919368450]",true
2474020764,2016,The evolution of research collaboration within and across disciplines in Italian Academia,"[luka kronegger, elisa bellotti, luigi guadalupi]",[scientometrics],"[999265359, 2103454601, 2277855416]",true
1974260574,1994,Thinking about scientometrics,[aida mendez],[scientometrics],[2106463567],true
2019496310,2007,"The growth of research on inter-and multidisciplinarity in science and social science papers, 1975-2006","[andras schubert, tibor braun, tibor braun]",[scientometrics],"[2113853817, 2169061368, 2169061368]",true
2054118950,1982,An improved method for analyzing square scientometric transaction matrices,[elliot noma],[scientometrics],[2480812947],true
2489943088,2016,How collaboration impacts citation flows within the German science system,[valeria aman],[scientometrics],[2643654431],true
2761737613,2017,"Alex Chengyu, Fang and Jing, Cao: Text Genres and Registers: The Computation of Linguistic Features","[fan pan, guoxiao tao]",[scientometrics],"[2763437082, 2763995278]",true
2029088861,1991,Co-word analysis as a tool for describing the network of interactions between basic and technological research: The case of polymer chemsitry,"[michel callon, francoise laville, jean pierre courtial]",[scientometrics],"[89928378, 2433047640, 2563475021]",true
1971791836,2015,Patterns and evolution of coauthorship in China's humanities and social sciences,"[yueting li, jiang li]",[scientometrics],"[2524822311, 2536093710]",true
2286889458,2016,Scientometric research in Russia: impact of science policy changes,"[denis kosyakov, irina selivanova, andrey guskov]",[scientometrics],"[2803993420, 2530828692, 2647000838]",true
1966442243,1986,The classification of science and the science of classification,[michael j moravcsik],[scientometrics],[2232716635],true
3104881268,2019,h α : An index to quantify an individual’s scientific leadership,[j e hirsch],[scientometrics],[2558798558],true
2068393156,1991,AN INTRODUCTION TO SCIENTOMETRICS IN FRANCE,[w a turner],[scientometrics],[2987238403],true
1991310525,2013,A bibliometric analysis of NOAA's Office of Ocean Exploration and Research,[christopher w belter],[scientometrics],[2439134426],true
2075150542,1999,The role of advisory bodies in evaluation,[a van heeringen],[scientometrics],[2479936092],true
2999289032,2020,Identifying collaboration dynamics of bipartite author-topic networks with the influences of interest changes,"[christian steglich, diana purwitasari, chastine fatichah, mauridhi hery purnomo, surya sumpeno]",[scientometrics],"[718054262, 1683082045, 2092694224, 2158621039, 2273833935]",true
2112525964,2009,The state of science and technology in Africa (2000–2004): A scientometric assessment,"[anastassios pouris, anthipi pouris, anthipi pouris]",[scientometrics],"[2101957912, 2493931963, 2493931963]",true
2085548779,2012,The Impact Factor in non-English-speaking countries,"[gregorio gonzalezalcaide, juan carlos valderramazurian, rafael aleixandrebenavent]",[scientometrics],"[270477278, 300946708, 441346094]",true
1966874731,2013,Evaluations of context-based co-citation searching,[masaki eto],[scientometrics],[2154326236],true
2032956732,2013,Comparison of Citation Indexes in Korea: An Exploratory Study,"[kiduk yang, seonheui choi, jongwook lee]",[collnet journal of scientometrics and information management],"[2099653707, 2109244570, 2293838810]",true
2128462766,2012,Reference classes: a tool for benchmarking universities’ research,"[nicolas carayol, ghislaine filliatreau, agenor lahatte]",[scientometrics],"[1682540667, 2082740572, 2482025798]",true
2145952669,1985,Agricultural research in New Zealand,[catherine balog],[scientometrics],[2465762660],true
2089395791,1999,Profiling institutes: Identifying high research performance and social relevance in the social and behavioral sciences,"[anton j nederhof, e van wijk]",[scientometrics],"[2000513758, 2755486424]",true
3037290960,2020,Getting a head start: turn-of-the-month submission effect for accepted papers in management journals.,"[liang meng, liang meng, pengfei han, haifeng wang]",[scientometrics],"[2727291259, 2727291259, 3037932990, 3038047127]",true
2070606073,2009,An empirical study of the accessibility of web references in two Chinese academic journals,[zhiqiang wu],[scientometrics],[2712308934],true
1966074235,2011,Quantitative analysis of collaborative and mobility networks,"[kumi okuwada, nobuyuki shirakawa, takao furukawa]",[scientometrics],"[251733369, 2077772300, 2106095487]",true
1965955726,2009,Percentile Rank and Author Superiority Indexes for Evaluating Individual Journal Articles and the Author’s Overall Citation Performance,"[eugene garfield, alexander i pudovkin]",[collnet journal of scientometrics and information management],"[534926436, 2430252501]",true
2994636127,2020,What does MIS survey research reveal about diversity and representativeness in the MIS field? A content analysis approach,"[ibrahim salama, erastus karanja, aditya sharma]",[scientometrics],"[2019510855, 2101708897, 2132434681]",true
2040660235,2013,Replies to comments on a bibliometric study of earthquake research: 1900---2010,"[song hong, beibei niu, xingjian liu, yaolin liu, f benjamin zhan]",[scientometrics],"[2112896424, 2803273801, 2309086366, 2642578666, 2894011142]",true
2115330562,2012,South African universities in world rankings,[alan p matthews],[scientometrics],[2295911588],true
2147292194,2007,Early recognition of high quality researchers of the German psychiatry by worldwide accessible bibliometric indicators,"[andreas w henkel, jurgen harald jacob, siegfried lehrl]",[scientometrics],"[2108297440, 2431583432, 2982932360]",true
2765296588,2017,RTRS: a recommender system for academic researchers,"[maizatul akmar ismail, mohammad mahbub alam]",[scientometrics],"[2119986111, 2766483258]",true
1990668360,1998,International cooperation of polish researchers with partners from abroad: A scientometric study,[barbara stefaniak],[scientometrics],[2584397679],true
2520266446,2016,What is co-authorship?,"[branco ponomariov, craig boardman]",[scientometrics],"[725433290, 2235697172]",true
2059053621,1986,Dual approach to multiple authorship in the study of collaboration/scientific output relationship,"[nevenka pravdic, vesna oluicvukovic]",[scientometrics],"[1969156328, 2297460443]",true
2151291873,2012,Bibliometric analysis for development of research strategies in agricultural technology: the case of Taiwan,"[yiching liaw, yiyang lee, lingchu lee]",[scientometrics],"[2115461405, 2648746427, 2676393184]",true
2075685994,2015,Bibliometrics-aided retrieval: where information retrieval meets scientometrics,[wolfgang glanzel],[scientometrics],[1981784093],true
2018332993,2013,The role of statistics in establishing the similarity of citation distributions in a static and a dynamic context,[javier ruizcastillo],[scientometrics],[156498658],true
3109450212,2020,Identifying influential studies and maturity level in intellectual structure of fields: evidence from strategic management,"[mehmet ali koseoglu, john a parnell, melissa yan yee yick]",[scientometrics],"[2140779362, 2504422429, 3012101269]",true
2950359760,2019,Leveraging bridging universities to access international knowledge: Korean universities’ R&D internationalization,"[hyundo choi, jongwuk ahn, donghyun oh]",[scientometrics],"[2102517903, 2134111529, 2952693516]",true
2698527347,2017,How does firm size affect technology licensing? Empirical evidence from China,"[gupeng zhang, xiangdong chen, ming li]",[scientometrics],"[2118985278, 2644188572, 2675780291]",true
2285022627,2016,Large-scale assessment of research outputs through a weighted combination of bibliometric indicators,"[alberto ciolfi, filippo costa, sergio benedetto, giorgio parisi, alberto anfossi]",[scientometrics],"[1998445528, 2149206365, 2149030975, 2163147449, 2209226817]",true
1199313837,2015,Collaboration in medical research: a case study of India,"[preeti mahajan, har kaur]",[scientometrics],"[2011787294, 2506635033]",true
2014953105,2012,"Discovering and analyzing the intellectual structure and its evolution of LIS in China, 1998–2007",[ruimin ma],[scientometrics],[2251410217],true
2028633224,1984,AN INTELLIGENCE CONSTANT OF SCIENTIFIC WORK,[zhao hongzhou],[scientometrics],[2102305188],true
2147090504,2012,Alternatives to the journal impact factor: I3 and the top-10% (or top-25%?) of the most-highly cited papers,[loet leydesdorff],[scientometrics],[1993486354],true
2617902739,2017,Relative visibility of authors’ publications in different information services,[isabelle dorsch],[scientometrics],[2766576354],true
2907403287,2020,Freeloading in biomedical research,"[frits r rosendaal, thed n van leeuwen, n a aziz, maarten pieter rozing, p h reitsma]",[scientometrics],"[1154988903, 1911358670, 2907420080, 2644300603, 2907741451]",true
2087993995,1992,Access to third world science in international scientific and technical bibliographic databases,[gretchen whitney],[scientometrics],[2148384353],true
1714190850,2001,"Citation rates, knowledge export and international visibility of dermatology journals listed and not listed in theJournal Citation Reports","[johannes stegmann, guenter grohmann]",[scientometrics],"[2102782505, 2120825006]",true
2742644867,2017,Retraction Note to: The financial crisis research: a bibliometric analysis,"[chunhao chiang, chienlung hsu, chienlung hsu]",[scientometrics],"[2744063786, 3004109230, 3004109230]",true
1982206531,2005,Klaus Fuchs - the enduring contribution to physics from his British period,[manfred bonitz],[scientometrics],[2251599523],true
2137752716,2002,Scientific and technological development in Brazil. The widening gap,[edgar d zanotto],[scientometrics],[654664715],true
2038256268,1980,UNDERSTANDING RAPID THEORETICAL CHANGE IN PARTICLE PHYSICS: A MONTH-BY-MONTH CO-CITATION ANALYSIS*,"[d koester, r kern, d h white, d sullivan]",[scientometrics],"[2333386483, 2567872826, 2662013028, 3068969634]",true
2113609255,2013,Identifying research facilitators in an emerging Asian Research Area,"[philip s cho, minyen kan, muthu kumar chandrasekaran, huy hoang do]",[scientometrics],"[2101539610, 2146273806, 2163276425, 2168574847]",true
2592391550,2008,The delineation of nanoscience and nanotechnology in terms of journals and patents: A most recent update,[loet leydesdorff],[scientometrics],[1993486354],true
2012593731,2012,A co-word analysis of digital library field in China,"[gaoyong liu, huiling wang, jiming hu]",[scientometrics],"[2656841959, 2713522509, 2919876489]",true
2031555228,2013,A concept for inferring `frontier research' in grant proposals,"[dominique besagni, marianne horlesberger, pascal cuxac, thomas scherngell, edgar schiebel, dirk holste, michel zitt, ivana roche, claire francois]",[scientometrics],"[131682695, 130641548, 171686626, 1979951524, 2016883442, 2052533879, 2083499376, 2310634940, 2953960684]",true
2557540541,2017,Research integrity in China: precautions when searching the Chinese literature,"[benoit nemery, nicolas standaert, kris dierickx, nannan yi]",[scientometrics],"[2035230270, 2157165295, 2312196658, 2557793517]",true
2166744026,2011,International collaboration in psychology is on the rise,"[reinhold kliegl, douglas m bates]",[scientometrics],"[2015355720, 2140667914]",true
2900746350,2018,Examiner trust in applicants to the European Patent Office: country specificities,"[joaquin m azagracaro, elena m tur, elena m tur, elena m tur]",[scientometrics],"[2124911405, 2156774832, 2156774832, 2156774832]",true
2025589765,1991,"The landscape of national performances in the sciences, 1981-1985","[andras schubert, tibor braun]",[scientometrics],"[2113853817, 2169061368]",true
2144987568,2012,Erratum to: Research evaluation. Part II: gender effects of evaluation: are men more productive and more cited than women?,"[johannes stegmann, alexander i pudovkin, hildrun kretschmer]",[scientometrics],"[2102782505, 2430252501, 2617152234]",true
2082391141,2012,A new instrument for technology monitoring: novelty in patents measured by semantic patent analysis,"[martin g moehrle, jan m gerken]",[scientometrics],"[1838406223, 2308689041]",true
2054544517,2004,Identification of information sources and citation patterns in the field of reciprocating internal combustion engines,"[j c valderrama, rafael aleixandre, j m desantes, a j torregrosa]",[scientometrics],"[2109563324, 2163149554, 2171695060, 2182964718]",true
2993973598,2020,Research on impact evaluation of open access journals,[mingkun wei],[scientometrics],[2997574339],true
1988922314,2006,Patterns of scientific collaboration between Japan and France: Inter-sectoral analysis using Probabilistic Partnership Index (PPI),"[yasuhiro yamashita, yoshiko okubo]",[scientometrics],"[2468158656, 2763871149]",true
2183977741,2015,Funding ratios in social science: the perspective of countries/territories level and comparison with natural sciences,"[star x zhao, alice m tan, xin xu]",[scientometrics],"[2152534241, 2165645858, 2439700137]",true
2036528360,1999,Universities—Engines of Innovation in the Information Society,[j bricall],[scientometrics],[2275207544],true
3107271515,2020,A comparative study of first and all-author bibliographic coupling analysis based on Scientometrics,"[qiu junping, song yanhui, wu lijuan]",[scientometrics],"[3107790074, 3108009350, 3108195746]",true
2145011850,2007,"Characterizing creative scientists in nano-S&T: Productivity, multidisciplinarity, and network brokerage in a longitudinal perspective","[thomas heinze, gerrit bauer]",[scientometrics],"[2154453156, 2299821216]",true
2136149743,2003,Correcting glasses help fair comparisons in international science landscape: Country indicators as a function of ISI database delineation,"[suzy ramananarahary, elise bassecoulard, michel zitt]",[scientometrics],"[1230644332, 1961772836, 2083499376]",true
2518891783,2016,Measuring efficiency of university-industry Ph.D. projects using best worst method,"[negin salimi, jafar rezaei]",[scientometrics],"[2124182952, 2190807757]",true
1982874535,1994,QUANTITATIVE ANALYSIS OF THEMATIC STRUCTURES IN THE FIELD OF BIOTECHNOLOGY: A STUDY ON THE BASIS OF CONFERENCE DATA +,"[bernd martens, thomas saretzki]",[scientometrics],"[2112395925, 2429017263]",true
2071905745,2014,Funded collaboration research in mathematics in China,"[huibao tian, ping zhou]",[scientometrics],"[2280231795, 2304547801]",true
2337976471,2016,MapReduce: Review and open challenges,"[feng xia, samee u khan, abdullah gani, nor badrul anuar, ibrahim abaker targio hashem, ibrar yaqoob]",[scientometrics],"[2101137769, 2101747962, 2120729324, 2284390331, 2327703972, 3011192207]",true
2055170802,2012,A bibliometric study of research activity in ASEAN related to the EU in FP7 priority areas,"[alexander degelsegger, peter haddawy, saeedul hassan, pratikshya kuinkel, cosima blasy]",[scientometrics],"[240102194, 324073226, 2304958819, 2513029820, 2617411075]",true
2161140057,2003,Monitoring elasticity between science and technology domains and its visualization,"[marc m van hulle, filip deleus]",[scientometrics],"[2807603942, 2469589607]",true
2887314979,2018,"Who, what, why? An exploration of JoVE scientific video publications in tweets","[bradley m hemminger, shenmeng xu, houqiang yu, xie dong]",[scientometrics],"[279654695, 2105309341, 2126737408, 2886795130]",true
2986438513,2020,A bibliometric approach to finding fields that co-evolved with information technology,"[pekka neittaanmaki, shino iwami, shino iwami, arto ojala, chihiro watanabe, chihiro watanabe]",[scientometrics],"[111580311, 2061524276, 2061524276, 2062490765, 2148430287, 2148430287]",true
2062926050,2014,Growing trend of China's contribution to tissue engineering,[li zhang],[scientometrics],[2716538496],true
1708259486,2002,Science in Africa: An overview of mainstream scientific output,"[rigas arvanitis, roland waast, jane m russell, nora narvaezberthelemot, jacques gaillard]",[scientometrics],"[19119070, 63575108, 2150780904, 2893035762, 2918466570]",true
2892050097,2018,The influence of Elfreda Chatman’s theories: a citation context analysis,"[aurora gonzalezteruel, francisca abadgarcia]",[scientometrics],"[1993665079, 2303839309]",true
3004132316,2020,Exploring linguistic characteristics of highly browsed and downloaded academic articles,"[chengzhi zhang, bikun chen, zhouyan zhong, dannan deng]",[scientometrics],"[2508599941, 2771223973, 3003369392, 3004062869]",true
2751431523,2017,Product and process innovation in manufacturing firms: a 30-year bibliometric analysis,"[tugrul u daim, marina dabic, marina dabic, edwin garces, giacomo marzi]",[scientometrics],"[672054323, 1901211700, 1901211700, 2116128787, 2792308404]",true
2093332066,2014,U.S. academic libraries: understanding their web presence and their relationship with economic indicators,"[enrique ordunamalea, john j regazzi]",[scientometrics],"[17744689, 2576717215]",true
2743930630,2017,Exploring dynamic research interest and academic influence for scientific collaborator recommendation,"[huizhen jiang, xiangjie kong, teshome megersa bekele, zhenzhen xu, wei wang, meng wang]",[scientometrics],"[2126815440, 2140851001, 2225514447, 2980996157, 3019586462, 2742345033]",true
1994426721,2004,Bibliometric analysis of Severe Acute Respiratory Syndrome-related research in the beginning stage,"[yushan ho, jing shan huang, wen ta chiu]",[scientometrics],"[2796688371, 2584648472, 2707415603]",true
2038547396,2013,A scientometric assessment of research output in nanoscience and nanotechnology: Pakistan perspective,"[r s bajwa, k yaldram, s rafique]",[scientometrics],"[2629602083, 2630073009, 2698591804]",true
2057140408,1985,A small country in a world of big science a preliminary bibliometric study of science in Singapore,"[subbiah arunachalam, kailash c garg]",[scientometrics],"[2170804520, 2635470976]",true
2016303139,2015,Inventor team size as a predictor of the future citation impact of patents,"[anthony breitzman, patrick thomas]",[scientometrics],"[2040538345, 2477556968]",true
2016424793,2013,An empirical investigation of the influence of collaboration in Finance on article impact,[necmi k avkiran],[scientometrics],[2236729736],true
2899230772,2018,How does research productivity relate to gender? Analyzing gender differences for multiple publication dimensions,"[sabrina jasmin mayer, justus m k rathmann]",[scientometrics],"[2796416920, 2899214128]",true
1757460536,2002,Motivational factors in departure of young scientists from Croatian science,[branka golub],[scientometrics],[2804715973],true
1965602189,2011,Mixed-indicators model for identifying emerging research areas,"[scott weingart, katy borner, hanning guo]",[scientometrics],"[2134620191, 2143783256, 2156754054]",true
3101302221,2020,An extensive analysis of the presence of altmetric data for Web of Science publications across subject fields and research topics,"[rodrigo costas, rodrigo costas, zhichao fang, xianwen wang, paul wouters, wencan tian]",[scientometrics],"[2035848498, 2035848498, 2104356313, 2130865817, 2610046292, 3036816303]",true
1986474092,1993,Research performance indicators for university departments: A study of an agricultural university,"[a f j van raan, henk f moed, anton j nederhof, r f meijer]",[scientometrics],"[465511803, 1993052453, 2000513758, 2467539580]",true
2810957071,2018,Examining interdisciplinarity of library and information science (LIS) based on LIS articles contributed by non-LIS authors,[yuwei chang],[scientometrics],[2671999255],true
2519928735,2016,Identification of conversion factor for completing-h index for the field of mathematics,"[samreen ayaz, muhammad afzal]",[scientometrics],"[2561601060, 2950563829]",true
1483525477,2000,Citation Ootprint Analysis Part I: UK and US Chemical Engineering Academics,"[klaus hellgardt, gilbert shama, charles oppenheim]",[scientometrics],"[724168149, 2100435147, 2167988727]",true
3093156347,2020,A scientometric review of permafrost research based on textual analysis (1948–2020),[frederique bordignon],[scientometrics],[2981537500],true
1970001264,2006,Analysis of propensity to patent and science-dependence of large Japanese manufacturers of electrical machinery,"[kiminori gemba, yoshihito yasaki, schumpeter tamada, jun suzuki, akira goto]",[scientometrics],"[1919508773, 2042928681, 2078135248, 2338495843, 2461371746]",true
2097337742,2015,Publish (in a group) or perish (alone): the trend from single- to multi-authorship in biological papers,"[joao carlos nabout, luciana de souza ondei, thannya nascimento soares, helida ferreira da cunha, fernanda melo carneiro, fabricio barreto teresa, micael rosa parreira, samantha salomao caramori]",[scientometrics],"[198472600, 1982277478, 2102409530, 2119546482, 2136785015, 2163342275, 2484225154, 2724009484]",true
2034812045,2014,The academic social network,"[tom z j fu, dah ming chiu, qianqian song]",[scientometrics],"[2083891144, 2144653979, 2556283683]",true
2053283620,1999,Quantitative approaches : Strengths and weaknesses,[f meyerkrahmer],[scientometrics],[2984441097],true
2005572277,1992,Displaying content of scientific journals: A co-heading analysis,[radosvet todorov],[scientometrics],[2109092313],true
2029070129,2009,"Bibliometric characteristics of the journal Science : Pre-Koshland, Koshland and post-Koshland period","[ronald rousseau, liming liang, liming liang]",[scientometrics],"[2026323400, 2154836261, 2154836261]",true
2021979420,2007,Do individual factors matter? A survey of scientists’ patenting in Portuguese public research organisations,"[manuel mira godinho, margarida fontes, paula susana figueiredo moutinho]",[scientometrics],"[2042808977, 2296389105, 2654600289]",true
2738763945,2019,Normalization of Citation Impact in Economics,"[klaus wohlrabe, lutz bornmann]",[scientometrics],"[79825362, 98572569]",true
2724499206,2017,Wind power research in Wikipedia: Does Wikipedia demonstrate direct influence of research publications and can it be used as adequate source in research evaluation?,"[elias sanzcasado, antonio eleazar serranolopez, peter ingwersen]",[scientometrics],"[66010103, 1427462224, 2046167862]",true
2026958150,2011,Can a bibliometric indicator predict the success of an analgesic,[igor kissin],[scientometrics],[2227872545],true
3036696103,2020,The author–reviewer game,"[rosa rodriguezsanchez, j fdezvaldivia, j a garcia]",[scientometrics],"[1941030985, 2043465489, 2123707157]",true
2530030025,2017,Scientific relatedness and intellectual base: a citation analysis of un-cited and highly-cited papers in the solar energy field,"[jiancheng guan, jingjing zhang]",[scientometrics],"[2632460935, 2716617072]",true
2035708365,1993,Factors in American State government spending on research and development,[r senter],[scientometrics],[2983503004],true
2027794266,2014,Usage history of scientific literature: Nature metrics and metrics of Nature publications,"[shenmeng xu, xianwen wang, wenli mao, chunbo zhang]",[scientometrics],"[2105309341, 2130865817, 2151383913, 2609045421]",true
2047265853,1994,"Little science, big science... and beyond",[leo egghe],[scientometrics],[211504479],true
1967904292,1985,Econometric analysis of biomedical research publishing patterns,"[t condon, p r mcallister]",[scientometrics],"[2511710644, 2721949731]",true
2100567503,2007,Nanotechnology as a field of science: Its delineation in terms of journals and patents,"[loet leydesdorff, ping zhou]",[scientometrics],"[1993486354, 2304547801]",true
2117497767,2015,Use of web mining in studying innovation,"[alec waterworth, philip shapira, abdullah gok]",[scientometrics],"[2086438635, 2148688881, 2263224953]",true
2949190068,2019,High-ranked citations percentage as an indicator of publications quality,[petr praus],[scientometrics],[1911143586],true
2969800458,2019,Who is peer reviewed? Comparing publication patterns of peer-reviewed and non-peer-reviewed papers in Japanese political science,[daisuke sakai],[scientometrics],[2969781572],true
1984174969,2012,Adjusted sum of institutional scores as an indicator of the presence of university systems in the ARWU ranking,[domingo docampo],[scientometrics],[2565625062],true
3083306642,2020,Automatic document screening of medical literature using word and text embeddings in an active learning setting,"[hans lobel, denis parra, alvaro soto, andres carvallo]",[scientometrics],"[2021361632, 2166181490, 2299164417, 2964779354]",true
3008544618,2020,From modelmania to datanomics? The rise of mathematical and quantitative methods in three top economics journals,"[marwil j davilafernandez, thiago dumont oliveira]",[scientometrics],"[2583100365, 2674369073]",true
2068393397,2012,Comments on A publication index that is independent of age by Abt,[quentin l burrell],[scientometrics],[2024158042],true
2990452451,2020,Research infrastructures in less developed countries: the Brazilian case,"[marcia siqueira rapini, tulio chiarini, thiago caliari]",[scientometrics],"[61278227, 138814691, 1481045994]",true
2057535297,1981,THE IMPACT OF BASIC RESEARCH IN THE SOCIAL SCIENCES: THE CASE OF EDUCATION,"[sara kiesler, charles f turner]",[scientometrics],"[729699849, 2223319133]",true
3086847010,2020,Scientific collaboration of researchers and organizations: a two-level blockmodeling approach,"[franc mali, marjan cugmas, ales žiberna]",[scientometrics],"[1981335262, 2032767870, 2066605640]",true
2032841931,2010,Mapping knowledge structure by keyword co-occurrence: a first look at journal papers in Technology Foresight,"[hsinning su, pei chun lee, pei chun lee]",[scientometrics],"[2433453197, 3016765500, 3016765500]",true
2115972865,2011,A statistical study of transferral and promotion mechanisms relating to the appointment of professors at Japanese national universities based on cross tabulation and log-linear model analysis,[moritaka hosotsubo],[scientometrics],[2761586059],true
1966381960,1987,Citation theory and the Ortega hypothesis,"[a f j van raan, anton j nederhof]",[scientometrics],"[465511803, 2000513758]",true
2624722713,2017,"Specialization versus diversification in research activities: the extent, intensity and relatedness of field diversification by individual scientists","[ciriaco andrea dangelo, ciriaco andrea dangelo, giovanni abramo, flavia di costa]",[scientometrics],"[2141128720, 2141128720, 2165709822, 2942077033]",true
2268796032,2009,Biographical Sketch of Prof. Shabahat Husain,[shabahat husain prof],[collnet journal of scientometrics and information management],[2556676689],true
2072249696,1994,ACCUMULATION OF ADVANTAGE AND DISADVANTAGE IN RESEARCH GROUPS,"[c remery, j de haan, f l leeuw]",[scientometrics],"[2629583678, 2662285911, 2727180340]",true
2070973569,2014,Trends in and contributions to entrepreneurship research: a broad review of literature from 1996 to June 2012,"[tainyi luor, hueiju yu, hsipeng lu, kuoliang chang]",[scientometrics],"[1980784437, 2107167211, 2161212763, 2509741995]",true
1966938342,2004,James Bond and citations to his books,[grant lewison],[scientometrics],[2651943296],true
2048540052,1994,The frequency distribution of legal decision citations in the German jurisdiction,[roland wagnerdobler],[scientometrics],[2778752269],true
1963491312,1992,Apples and oranges: The aggregation problem in publications analysis,"[geraint johnes, jill johnes]",[scientometrics],"[1234803279, 1517165372]",true
2035125304,2010,National research assessment exercises: a measure of the distortion of performance rankings when labor input is treated as uniform,"[marco solazzi, ciriaco andrea dangelo, giovanni abramo]",[scientometrics],"[2130732066, 2141128720, 2165709822]",true
2122105794,1991,The scientific dynamics of a city : a study of chemistry in Marseille from 1981 to the present,"[parina hassanaly, luc quoniam, henri dou]",[scientometrics],"[1368291049, 1729987799, 2124767147]",true
1930178836,2003,"Age profile, personnel costs and scientific productivity at the University of Vienna","[martin fieder, bernard wallner, karoline iber]",[scientometrics],"[1980231126, 2041820080, 2128372768]",true
2033573260,2009,"Flow and social relationships of knowledge in science, technology and innovation: A patentometric study of UNICAMP’s technological production","[cesar antonio pereira, rogerio eduardo rodrigues bazi]",[scientometrics],"[2109927386, 2614325646]",true
2073839834,2015,Large-scale bibliometric review of diffusion research,"[pranpreya sriwannawit, ulf sandstrom]",[scientometrics],"[190729861, 718790524]",true
2081359365,2011,National-scale research performance assessment at the individual level,"[ciriaco andrea dangelo, giovanni abramo]",[scientometrics],"[2141128720, 2165709822]",true
2109160898,2005,Signals in Science - on the Importance of Signaling in Gaining Attention in Science,"[kene henkens, hendrik p van dalen]",[scientometrics],"[73917697, 1481363748]",true
2092907497,2009,A new index for the citation curve of researchers,[claes wohlin],[scientometrics],[86401809],true
2312294104,2016,Efficiency assessment and convergence in teaching and research in Italian public universities,"[calogero guccio, marco ferdinando martorana, isidoro mazza]",[scientometrics],"[145095068, 2008631878, 2206666980]",true
2771947414,2018,Global analysis of the E-learning scientific domain: a declining category?,"[felix de moyaanegon, gerardo tibanaherrera, maria teresa fernandezbajon]",[scientometrics],"[1439594067, 2766822630, 2483924648]",true
2070212393,1997,Assessment of scientific profiles and capabilities of Ph.D. programs in Chile : A scientometric approach,"[maria ines vera, manuel krauskopf]",[scientometrics],"[2114926299, 2155082403]",true
2978746895,2019,Analysis of the effect of data properties in automated patent classification,[juan carlos gomez],[scientometrics],[2147203960],true
2109757953,2012,Exploring the web visibility of world-class universities,"[han woo park, moosung lee]",[scientometrics],"[2096153312, 2471171162]",true
2135942694,2012,Collaboration structures in Slovenian scientific communities,"[patrick doreian, luka kronegger, anuska ferligoj, franc mali]",[scientometrics],"[676492635, 999265359, 1781672638, 1981335262]",true
1972418736,2011,Evolutionary dynamics of scientific collaboration networks: multi-levels and cross-time analysis,"[liaquat hossain, shahadat uddin, alireza abbasi, kim j r rasmussen]",[scientometrics],"[2003989378, 2121197309, 2131580547, 2151457165]",true
2032774888,1999,Advisory functions at European level,[m mannerkoski],[scientometrics],[2180316138],true
2058248615,1996,Authorship on and usage of published papers in current Swedish biomedical theses,[lars h breimer],[scientometrics],[2927798401],true
3097214048,2020,Do journals and corporate sponsors back certain views in topics where disagreement prevails,"[peter ingwersen, thomas ploug, birger larsen, soeren holm, soeren holm]",[scientometrics],"[2046167862, 2135132067, 2137747817, 3095124926, 3095124926]",true
2998288651,2013,Interdisciplinarity of nano research fields,"[nottenad, surpateanalexandru, wanglili]",[scientometrics],"[2997193027, 2997631009, 2998077320]",true
1997006426,1997,Qualitative conditions of scientometrics: the new challenges',[arie rip],[scientometrics],[163027448],true
2055368243,1989,The analysis of national subfields: a case study of Dutch fresh-water ecology,"[j w smeenk, r p hagendijk]",[scientometrics],"[2510864937, 2654904800]",true
2408216567,2016,Foundations and trends in performance management. A twenty-five years bibliometric analysis in business and public administration domains,"[massimo aria, fabrizia sarto, corrado cuccurullo]",[scientometrics],"[923435168, 2144868384, 2504414573]",true
2024743106,2010,The public value of nanotechnology,"[derrick m anderson, erik fisher, barry bozeman, catherine p slade]",[scientometrics],"[2095613362, 2142019121, 2195441499, 2503573228]",true
2256188022,2017,Antecedents and near-term consequences for interdisciplinary dissertators,"[kevin m kniffin, andrew s hanks]",[scientometrics],"[309421650, 2112868243]",true
3003087801,2020,Exploring the limitations of the h-index and h-type indexes in measuring the research performance of authors,"[goodluck asobenie kandonga, jingda ding, chao liu]",[scientometrics],"[3002265410, 3000765177, 3002318020]",true
1965582716,2007,Measuring researcher interdisciplinarity,"[alex s cohen, alan l porter, alan l porter, j david roessner, marty perreault]",[scientometrics],"[2095773984, 2222081490, 2222081490, 2602918110, 2969567294]",true
